,Reporting_Entity,Facility_Name,State,Electricity_Production_GJ,Electricity_Production_MWh,Primary_Fuel,Year,Lat,Lng,Renewable
1,ACCIONA ENERGY OCEANIA PTY. LTD.,Gunning Wind Farm,NSW,601740,167150,Wind,2017-2018,-34.6905625,149.4270092,True
2,ACCIONA ENERGY OCEANIA PTY. LTD.,Mt Gellibrand Wind Farm,VIC,4320,1200,Wind,2017-2018,-38.2327778,143.7922222,True
3,ACCIONA ENERGY OCEANIA PTY. LTD.,Waubra Wind Farm,VIC,2317673,643798,Wind,2017-2018,-37.3946388,143.6386011,True
5,AGL ENERGY LIMITED,Banimboola Hydro,VIC,11089,3080,Hydro,2017-2018,-36.5335771,147.4603458,True
6,AGL ENERGY LIMITED,Bayswater Power Station,NSW,55964880,15545800,Black Coal,2017-2018,-32.3925781,150.9490509,False
7,AGL ENERGY LIMITED,Bogong Power Station,VIC,290885,80801,Hydro,2017-2018,-36.8057885,147.2281158,True
8,AGL ENERGY LIMITED,Broken Hill Solar Plant,NSW,470545,130707,Solar,2017-2018,-31.985972,141.3929982,True
9,AGL ENERGY LIMITED,Burrendong Hydro,NSW,130417,36227,Hydro,2017-2018,-32.6801776,149.1386215,True
12,AGL ENERGY LIMITED,Copeton Hydro,NSW,148524,41257,Hydro,2017-2018,-29.8466241,150.8866281,True
13,AGL ENERGY LIMITED,Dartmouth Hydro,VIC,201611,56003,Hydro,2017-2018,-36.5324694,147.4961766,True
14,AGL ENERGY LIMITED,Eildon Hydro,VIC,668859,185794,Hydro,2017-2018,-37.2345677,145.9089916,True
15,AGL ENERGY LIMITED,Glenbawn Hydro,NSW,70572,19603,Hydro,2017-2018,-32.1080329,150.985732,True
16,AGL ENERGY LIMITED,Glenorchy Landfill Generation,TAS,32986,9163,Landfill Gas,2017-2018,-42.833056,147.275833,True
21,AGL ENERGY LIMITED,Hobart Landfill Generation,TAS,22430,6231,Landfill Gas,2017-2018,-42.8826055,147.3257196,True
22,AGL ENERGY LIMITED,Hunter Valley Gas Turbines,NSW,3073,854,Gas,2017-2018,-32.1932173,151.700565,False
23,AGL ENERGY LIMITED,Kemps Creek Landfill Generation,NSW,47007,13058,Landfill Gas,2017-2018,-33.8805637,150.7927925,True
24,AGL ENERGY LIMITED,Kincumber Landfill Generation,NSW,7588,2108,Landfill Gas,2017-2018,-33.4689844,151.3898882,True
25,AGL ENERGY LIMITED,Liddell Power Station,NSW,30667257,8518683,Black Coal,2017-2018,-32.3715056,150.9773385,False
26,AGL ENERGY LIMITED,Loy Yang Power Station and Mine,VIC,61026883,16951912,Brown Coal,2017-2018,-38.2537069,146.5756631,False
27,AGL ENERGY LIMITED,Macarthur Wind Farm,VIC,3770990,1047497,Wind,2017-2018,-38.0490795,142.1915163,True
28,AGL ENERGY LIMITED,McKay Creek Hydro,VIC,357923,99423,Hydro,2017-2018,45.5250549,-123.0049896,True
29,AGL ENERGY LIMITED,Moranbah Power Station,QLD,197704,54918,Coal Seam Methane,2017-2018,-22.0060858,148.0398332,False
30,AGL ENERGY LIMITED,Nyngan Solar Plant,NSW,902651,250736,Solar,2017-2018,-31.5662057,147.0707349,True
31,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,VIC,677832,188287,Wind,2017-2018,-37.683252,142.551115,True
32,AGL ENERGY LIMITED,Pindari Hydro,NSW,12970,3603,Hydro,2017-2018,-29.515155,151.288486,True
33,AGL ENERGY LIMITED,Rockingham Landfill Generation,WA,84406,23446,Landfill Gas,2017-2018,-32.2780969,115.7351399,True
34,AGL ENERGY LIMITED,Rubicon Hydro Scheme,VIC,150908,41919,Hydro,2017-2018,-37.3259849,145.8614196,True
35,AGL ENERGY LIMITED,Shoalhaven Landfill Generation,NSW,6308,1752,Landfill Gas,2017-2018,-35.0810677,150.4892292,True
37,AGL ENERGY LIMITED,Torrens Island Power Station,SA,10072272,2797853,Gas,2017-2018,-34.8065986,138.5231933,False
38,AGL ENERGY LIMITED,Wattle Point Wind Farm,SA,977706,271585,Wind,2017-2018,-35.1117422,137.7212617,True
39,AGL ENERGY LIMITED,Werribee Biogas Generator,VIC,231340,64261,Biogas,2017-2018,-37.8997995,144.6641401,True
42,AGL ENERGY LIMITED,Woy Woy Landfill Generation,NSW,27416,7616,Landfill Gas,2017-2018,-33.4887953,151.3259426,True
43,AGL ENERGY LIMITED,Yarrawonga Hydro,VIC,134344,37318,Hydro,2017-2018,-36.0260723,146.0003241,True
45,ALCOA AUSTRALIAN HOLDINGS PTY LTD,Alinta Pinjarra Generation Facility,WA,7760182,2155606,Gas,2017-2018,-32.6462926,115.9464342,False
47,APT PIPELINES LIMITED,Daandine Power Station,QLD,787397,218721,Coal Seam Methane,2017-2018,-27.0861935,150.9425679,False
48,APT PIPELINES LIMITED,Diamantina Power Station,QLD,5765248,1601458,Gas,2017-2018,-20.7830295,139.4829711,False
49,APT PIPELINES LIMITED,Emu Downs Solar Farm,WA,97410,27058,Solar,2017-2018,-30.48468,115.415795,True
50,APT PIPELINES LIMITED,Emu Downs Wind Farm,WA,864702,240195,Wind,2017-2018,-30.4756515,115.381241,True
52,ARROW ENERGY HOLDINGS PTY LTD,Braemar 2 Power Station,QLD,925917,257199,Coal Seam Methane,2017-2018,-27.1107842,150.9054673,False
54,ATCO AUSTRALIA PTY LTD,Karratha Power Station,WA,284128,78924,Gas,2017-2018,-20.7336955,116.8447057,False
59,AXIA ENERGY AUSTRALIA PTY LTD,Smithfield Power Partnership,NSW,259179,71994,Gas,2017-2018,-33.8535722,150.9406861,False
61,BALD HILLS WF HOLDINGS PTY LTD,Bald Hills Wind Farm Pty Ltd,VIC,1306751,362986,Wind,2017-2018,-38.7478299,145.9494813,True
63,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,New Gullen Range Wind Farm Pty Ltd,NSW,1825008,506947,Wind,2017-2018,-33.863638,151.2049168,True
65,BHP BILLITON IRON ORE PTY. LTD.,Yarnima Power Station,WA,2613641,726011,Gas,2017-2018,-23.3435575,119.7109647,False
67,BLUEWATERS POWER 1 PTY LTD,Bluewaters Power 1,WA,5796946,1610263,Black Coal,2017-2018,-33.3297691,116.2265472,False
69,BLUEWATERS POWER 2 PTY LTD,Bluewaters Power 2,WA,6232601,1731278,Black Coal,2017-2018,-33.3297691,116.2265472,False
71,BPIH PTY LIMITED,Enwave Central Park Pty Ltd,NSW,7740,2150,Gas,2017-2018,-34.55479589999999,150.7918204,False
72,BPIH PTY LIMITED,Enwave Mascot Pty Ltd,NSW,104473,29020,Gas,2017-2018,-31.2532183,146.921099,False
74,C S ENERGY LIMITED,Callide B Power Station,QLD,19818112,5505031,Black Coal,2017-2018,-24.2927187,150.4933758,False
75,C S ENERGY LIMITED,Callide C Power Station,QLD,21023694,5839915,Black Coal,2017-2018,-24.2927187,150.4933758,False
76,C S ENERGY LIMITED,Kogan Creek Power Station,QLD,18916535,5254593,Black Coal,2017-2018,-26.9146137,150.746994,False
77,C S ENERGY LIMITED,Wivenhoe Power Station,QLD,129318,35922,Hydro,2017-2018,-27.3724152,152.6320267,True
81,CAPE BYRON MANAGEMENT PTY LTD,Broadwater Power Plant,NSW,846961,235267,Bagasse,2017-2018,-29.0145838,153.4300366,True
82,CAPE BYRON MANAGEMENT PTY LTD,Condong Power Plant,NSW,774424,215118,Bagasse,2017-2018,-28.3117883,153.4363815,True
86,CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,White Rock Wind Farm Pty Ltd,NSW,1245731,346036,Wind,2017-2018,-29.7624218,151.5447433,True
88,CLARKE ENERGY (AUSTRALIA) PTY LTD,Daandine Power Station,QLD,787397,218721,Coal Seam Methane,2017-2018,-27.0861935,150.9425679,False
90,CONTRACT POWER AUSTRALIA PTY LTD,Cue Town Powerstation,WA,10727,2980,Diesel,2017-2018,-27.4245191,117.8969772,False
91,CONTRACT POWER AUSTRALIA PTY LTD,Meekatharra Town Powerstation,WA,24219,6728,Diesel,2017-2018,-26.5956611,118.4935984,False
92,CONTRACT POWER AUSTRALIA PTY LTD,Mt Magnet Town Powerstation,WA,13739,3816,Gas,2017-2018,-28.0652329,117.8487476,False
93,CONTRACT POWER AUSTRALIA PTY LTD,Norseman Gold Power Station,WA,15562,4323,Diesel,2017-2018,-32.1977913,121.7788563,False
94,CONTRACT POWER AUSTRALIA PTY LTD,Sandstone Town Powerstation,WA,2462,684,Diesel,2017-2018,-28.6401506,119.0459927,False
95,CONTRACT POWER AUSTRALIA PTY LTD,Wiluna Town Powerstation,WA,8725,2424,Diesel,2017-2018,-26.5943011,120.227356,False
96,CONTRACT POWER AUSTRALIA PTY LTD,Yalgoo Town Powerstation,WA,3676,1021,Diesel,2017-2018,-28.3508702,116.7658255,False
98,CULLERIN RANGE WIND FARM PTY LTD,Cullerin Range Wind Farm,NSW,405688,112691,Wind,2017-2018,-34.8180225,149.399069,True
100,CWF HOLDINGS PTY LTD,Collgar Wind Farm,WA,2575799,715500,Wind,2017-2018,-31.9509006,115.8496117,True
102,CWP RENEWABLES PTY LTD,Boco Rock Wind Farm Pty Ltd,NSW,1339270,372019,Wind,2017-2018,-36.5769554,149.125867,True
104,DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,Royalla Solar Farm ,ACT,141150,39208,Solar,2017-2018,-35.4897929,149.1430018,True
106,EDL (OCI) PTY LIMITED,Glennies Creek WCMG Power Station,NSW,278299,77305,Waste Coal Mine Gas,2017-2018,-32.4612156,151.1069328,False
107,EDL (OCI) PTY LIMITED,Oaky Creek II WCMG Power Station,QLD,378474,105132,Waste Coal Mine Gas,2017-2018,-28.1913043,152.9375365,False
108,EDL (OCI) PTY LIMITED,Oaky Creek WCMG Power Station,QLD,481208,133669,Waste Coal Mine Gas,2017-2018,-28.1913043,152.9375365,False
110,EDL (TT) PTY LIMITED,Tahmoor WCMG Power Station,NSW,118651,32959,Waste Coal Mine Gas,2017-2018,-34.2246566,150.5929466,False
112,EDL CSM (NSW) PTY LTD,Appin CSM Power Station,NSW,358092,99470,Waste Coal Mine Gas,2017-2018,-34.200914,150.7874904,False
113,EDL CSM (NSW) PTY LTD,Tower CSM Power Station,NSW,675750,187708,Waste Coal Mine Gas,2017-2018,-31.2532183,146.921099,False
115,EDL CSM (QLD) PTY LTD,German Creek CMM Power Station,QLD,1091491,303192,Waste Coal Mine Gas,2017-2018,-25.47614107456473,152.8968730508393,False
117,EDL LFG (ACT) PTY LTD,Mugga Lane LFG Power Station,ACT,114143,31706,Landfill Gas,2017-2018,-35.3739879,149.1324352,True
118,EDL LFG (ACT) PTY LTD,West Belconnen LFG Power Station,ACT,7519,2089,Landfill Gas,2017-2018,-35.2376521,149.0673217,True
120,EDL LFG (NSW) PTY LTD,Belrose LFG Power Station,NSW,8209,2280,Landfill Gas,2017-2018,-33.72828990000001,151.2179132,True
121,EDL LFG (NSW) PTY LTD,Eastern Creek LFG Power Station,NSW,32006,8891,Landfill Gas,2017-2018,-33.8102184,150.85064,True
122,EDL LFG (NSW) PTY LTD,Grange Avenue LFG Power Station,NSW,19676,5466,Landfill Gas,2017-2018,-33.701442,150.8513512,True
123,EDL LFG (NSW) PTY LTD,Jack's Gully LFG Power Station,NSW,46214,12837,Landfill Gas,2017-2018,-31.2532183,146.921099,True
124,EDL LFG (NSW) PTY LTD,Lucas Heights 1 LFG Power Station,NSW,50303,13973,Landfill Gas,2017-2018,-34.0506403,150.9872444,True
125,EDL LFG (NSW) PTY LTD,Lucas Heights 2 LFG Power Station,NSW,363867,101074,Landfill Gas,2017-2018,-34.0506403,150.9872444,True
127,EDL LFG (QLD) PTY LTD,Browns Plains LFG Power Station,QLD,49434,13732,Landfill Gas,2017-2018,-27.6624358,153.0527734,True
128,EDL LFG (QLD) PTY LTD,Roghan Road LFG Power Station,QLD,3462,962,Landfill Gas,2017-2018,-27.3408691,153.0398998,True
130,EDL LFG (SA) PTY LTD,Wingfield 1 LFG Power Station,SA,56828,15786,Landfill Gas,2017-2018,-34.8413535,138.54613,True
131,EDL LFG (SA) PTY LTD,Wingfield 2 LFG Power Station,SA,53366,14824,Landfill Gas,2017-2018,-34.8413535,138.54613,True
133,EDL LFG (VIC) PTY LTD,Berwick LFG Power Station,VIC,43366,12046,Landfill Gas,2017-2018,-38.0309443,145.3437469,True
134,EDL LFG (VIC) PTY LTD,Broadmeadows LFG Power Station,VIC,47876,13299,Landfill Gas,2017-2018,-37.6858788,144.9246674,True
135,EDL LFG (VIC) PTY LTD,Brooklyn LFG Power Station,VIC,40378,11216,Landfill Gas,2017-2018,-37.8173492,144.8465361,True
136,EDL LFG (VIC) PTY LTD,Clayton LFG Power Station,VIC,303134,84204,Landfill Gas,2017-2018,-37.9145479,145.127492,True
